Test Program: 	
Tester: 	
Device Name: 	
Operator: 	IT
LOT ID: 	
Start Time: 	
Fail #: 	7298
Pass #: 	1323
Total #: 	8621

Name	Site#	Bin#	X	Y	VBR	VF1	VF2	IR_40V	VF3	
1184	1	10	20	21	72.00	217.55	370.48	24.39	812.36	
1185	1	5	20	22	0.02	168.09	284.20	1016.03	795.62	
1186	1	10	20	23	71.77	214.63	353.29	24.49	804.23	
1187	1	10	20	24	71.93	215.93	359.78	24.31	804.71	
1188	1	10	20	25	71.86	217.23	363.83	24.13	812.18	
1189	1	5	20	26	0.02	144.57	282.26	1016.04	784.47	
1190	1	10	20	27	71.80	215.44	347.77	24.30	790.17	
1191	1	5	20	28	0.02	161.44	282.91	1016.02	764.55	
1192	1	10	20	29	71.70	213.66	333.02	24.40	774.16	
1193	1	5	20	30	32.47	209.28	290.53	1015.95	760.59	
1194	1	8	20	31	52.16	212.04	323.45	266.17	766.97	
1195	1	10	20	32	71.59	212.04	322.48	24.38	764.87	
1196	1	10	20	33	70.42	212.20	321.34	25.28	761.61	
1197	1	5	20	34	0.02	156.25	282.26	1016.03	742.31	
1198	1	10	20	35	71.50	211.71	316.64	24.40	755.70	
1199	1	8	20	36	47.92	212.36	314.37	552.97	754.00	
1200	1	10	20	37	71.42	210.90	309.99	24.01	748.07	
1201	1	10	20	38	71.41	210.58	302.53	23.94	743.80	
1202	1	10	20	39	71.41	210.25	296.85	23.93	736.66	
1203	1	10	20	40	71.34	210.09	293.12	23.86	730.59	
1204	1	10	20	41	71.24	210.09	291.99	23.84	721.69	
1205	1	10	20	42	71.23	209.44	289.88	23.89	716.64	
1206	1	10	20	43	71.24	208.47	289.07	24.08	692.10	
1207	1	10	20	44	71.24	208.95	287.61	23.98	681.36	
1208	1	10	20	45	71.19	208.79	286.64	24.19	675.89	
1209	1	10	20	46	71.12	208.79	285.34	24.21	667.29	
1210	1	10	20	47	71.14	209.44	287.61	24.24	684.43	
1211	1	10	20	48	71.12	208.47	284.53	24.15	651.40	
1212	1	10	20	49	71.15	208.95	283.88	23.94	646.48	
1213	1	10	20	50	71.16	208.63	285.01	24.08	655.97	
1214	1	10	20	51	71.13	209.12	286.96	23.77	668.59	
1215	1	10	20	52	71.20	209.77	287.61	23.81	687.00	
1216	1	10	20	53	71.26	209.12	289.07	24.01	691.74	
1217	1	10	20	54	71.27	209.93	290.85	23.88	713.52	
1218	1	10	20	55	71.31	209.77	293.28	23.93	722.27	
1219	1	10	20	56	71.31	209.77	293.28	24.01	731.20	
1220	1	10	20	57	71.35	210.25	293.45	24.07	730.41	
1221	1	10	20	58	71.29	209.93	292.31	24.27	720.59	
1222	1	10	20	59	71.35	209.28	292.96	24.18	726.14	
1223	1	10	20	60	71.35	209.12	292.80	24.30	724.35	
1224	1	10	20	61	71.34	209.28	290.69	24.29	711.97	
1225	1	10	20	62	71.39	209.28	289.39	24.08	705.52	
1226	1	10	20	63	71.32	209.60	288.58	24.10	697.74	
1227	1	5	20	64	0.02	171.33	280.80	1016.03	669.82	
1228	1	10	20	65	71.29	208.95	285.82	23.83	659.58	
1229	1	10	20	66	71.17	208.79	284.53	24.12	645.37	
1230	1	8	20	67	47.72	209.12	282.91	493.87	628.18	
1231	1	10	20	68	71.26	208.63	283.72	23.72	626.88	
1232	1	10	20	69	71.25	208.63	283.07	23.62	619.27	
1233	1	10	20	70	71.28	208.95	282.42	23.53	613.33	
1234	1	10	20	71	71.23	209.28	283.55	23.51	615.86	
1235	1	10	20	72	71.26	208.47	282.42	23.46	609.43	
1236	1	10	20	73	71.31	209.44	282.91	23.31	605.40	
1237	1	5	20	74	0.02	164.19	276.74	1016.03	591.09	
1238	1	1	20	75	71.17	209.60	281.12	23.12	585.89	
1239	1	1	20	76	70.80	209.28	282.26	23.24	592.95	
1240	1	1	20	77	47.92	209.12	281.45	53.32	588.08	
1241	1	1	20	78	71.22	209.60	281.28	22.98	584.69	
1242	1	1	20	79	71.22	209.28	280.96	23.04	572.79	
1243	1	1	20	80	71.26	209.77	281.28	22.92	581.91	
1244	1	10	20	81	71.30	208.95	281.93	23.01	602.47	
1245	1	10	20	82	71.39	209.28	283.39	22.90	605.68	
1246	1	10	20	83	71.32	209.60	282.26	23.09	605.27	
1247	1	5	20	84	0.02	163.55	275.93	1016.03	592.58	
1248	1	1	20	85	71.45	209.28	282.42	22.80	594.19	
1249	1	1	20	86	68.74	208.79	281.28	26.22	594.07	
1250	1	1	20	87	66.69	209.44	281.77	34.94	592.81	
1251	1	5	20	88	0.02	160.46	276.42	1016.03	587.08	
1252	1	1	20	89	71.79	208.95	282.42	22.71	593.86	
1253	1	1	20	90	71.52	209.60	280.80	23.31	573.83	
1254	1	1	20	91	61.42	209.28	280.31	37.05	569.95	
1255	1	8	20	92	62.14	209.44	280.96	111.94	573.94	
1256	1	1	20	93	67.54	210.41	279.50	26.01	535.78	
1257	1	1	20	94	61.02	210.74	279.66	31.21	534.09	
1258	1	5	21	10	2.98	88.14	161.60	1016.06	371.71	
1259	1	1	21	11	70.37	213.33	277.23	23.93	418.90	
1260	1	10	21	12	72.55	211.87	309.34	22.83	738.83	
1261	1	5	21	13	0.06	188.68	284.53	1016.05	748.22	
1262	1	10	21	14	72.53	215.28	346.64	23.51	768.06	
1263	1	10	21	15	62.73	216.25	358.15	43.81	780.13	
1264	1	10	21	16	72.34	217.71	375.02	24.05	799.08	
1265	1	5	21	17	0.02	164.84	282.09	1016.04	785.05	
1266	1	10	21	18	72.17	218.68	378.43	24.26	811.38	
1267	1	10	21	19	72.09	216.90	364.48	24.31	806.73	
1268	1	10	21	20	72.05	215.12	354.59	24.39	797.16	
1269	1	10	21	21	71.99	216.25	362.21	24.42	811.30	
1270	1	5	21	22	30.63	208.79	292.31	1015.99	799.03	
1271	1	5	21	23	0.02	158.36	283.88	1016.04	789.31	
1272	1	5	21	24	0.02	151.55	282.74	1016.04	784.48	
1273	1	8	21	25	52.54	216.41	359.29	270.29	804.06	
1274	1	10	21	26	71.80	215.44	355.56	24.09	799.00	
1275	1	10	21	27	71.77	215.28	345.83	24.06	791.53	
1276	1	10	21	28	71.69	213.33	336.26	24.33	780.86	
1277	1	10	21	29	71.64	213.01	331.07	24.56	774.14	
1278	1	10	21	30	71.62	213.17	329.45	24.08	766.48	
1279	1	5	21	31	0.02	164.19	283.23	1016.03	750.28	
1280	1	5	21	32	0.02	158.84	282.09	1016.03	747.08	
1281	1	10	21	33	71.49	211.71	315.34	24.42	759.89	
1282	1	10	21	34	71.47	211.55	313.56	24.27	754.27	
1283	1	5	21	35	0.02	157.55	282.09	1016.03	736.48	
1284	1	5	21	36	24.05	208.95	289.55	1016.01	736.29	
1285	1	10	21	37	71.38	210.25	303.34	24.07	742.79	
1286	1	10	21	38	64.08	210.25	296.69	38.13	736.84	
1287	1	5	21	39	0.02	159.33	283.23	1016.04	720.98	
1288	1	10	21	40	71.26	210.09	291.66	23.84	724.47	
1289	1	10	21	41	71.24	209.93	291.34	23.91	720.38	
1290	1	10	21	42	71.23	209.77	290.20	23.90	712.94	
1291	1	10	21	43	71.19	208.63	288.26	24.15	694.53	
1292	1	10	21	44	71.16	209.44	287.12	24.00	679.17	
1293	1	5	21	45	38.08	208.95	287.45	1015.82	674.14	
1294	1	10	21	46	71.13	209.12	286.15	24.32	666.10	
1295	1	10	21	47	71.12	209.28	284.53	24.17	658.49	
1296	1	5	21	48	0.02	148.63	277.72	1016.04	643.23	
1297	1	10	21	49	71.13	209.12	285.01	24.17	652.14	
1298	1	10	21	50	71.13	208.63	286.31	24.12	659.24	
1299	1	5	21	51	39.94	209.28	287.12	1003.00	674.09	
1300	1	10	21	52	70.15	210.41	287.61	24.03	687.91	
1301	1	10	21	53	71.29	209.28	290.85	23.82	710.36	
1302	1	10	21	54	70.04	210.41	291.99	24.02	719.16	
1303	1	10	21	55	71.31	209.44	294.26	24.11	734.50	
1304	1	10	21	56	71.32	210.58	294.58	24.12	732.50	
1305	1	10	21	57	71.29	209.93	295.07	24.09	733.59	
1306	1	10	21	58	71.36	209.77	295.07	24.27	731.98	
1307	1	10	21	59	71.31	207.82	292.64	24.49	722.45	
1308	1	10	21	60	71.36	208.63	294.10	24.22	728.82	
1309	1	10	21	61	71.36	209.60	292.47	24.26	725.72	
1310	1	10	21	62	71.37	208.79	291.01	24.26	719.48	
1311	1	10	21	63	71.30	209.12	290.20	24.09	703.33	
1312	1	5	21	64	0.02	166.30	280.96	1016.03	677.39	
1313	1	10	21	65	71.27	209.12	286.64	24.04	668.80	
1314	1	10	21	66	71.24	208.63	285.50	23.91	651.20	
1315	1	10	21	67	71.26	209.93	285.01	23.73	640.02	
1316	1	10	21	68	71.30	209.28	284.04	23.67	634.69	
1317	1	10	21	69	71.26	208.63	283.55	23.65	627.94	
1318	1	10	21	70	71.20	209.12	283.23	23.68	624.27	
1319	1	10	21	71	71.24	208.79	283.55	23.64	617.24	
1320	1	10	21	72	71.21	209.28	282.42	23.51	613.68	
1321	1	10	21	73	71.21	209.12	282.74	23.54	603.81	
1322	1	1	21	74	71.17	208.79	281.93	23.33	598.34	
1323	1	1	21	75	71.16	209.28	282.09	23.16	591.80	
1324	1	1	21	76	71.13	209.77	281.28	23.18	585.87	
1325	1	1	21	77	71.19	208.95	281.61	23.10	592.22	
1326	1	1	21	78	71.04	209.12	281.12	23.06	583.63	
1327	1	1	21	79	71.15	208.95	280.31	22.99	573.70	
1328	1	1	21	80	71.15	209.44	281.28	23.14	583.47	
1329	1	1	21	81	71.17	209.44	282.26	22.93	590.61	
1330	1	1	21	82	71.27	209.44	282.09	23.02	596.48	
1331	1	5	21	83	0.03	172.95	276.91	1016.03	592.11	
1332	1	1	21	84	64.30	209.28	281.93	30.70	588.81	
1333	1	1	21	85	71.42	209.12	281.93	22.95	589.35	
1334	1	1	21	86	71.48	209.77	280.96	22.68	586.39	
1335	1	1	21	87	71.56	209.44	280.80	22.90	585.91	
1336	1	5	21	88	34.37	208.79	281.12	1015.98	584.75	
1337	1	1	21	89	71.72	209.28	281.12	22.70	582.12	
1338	1	1	21	90	71.68	209.93	280.64	22.97	570.97	
1339	1	1	21	91	71.88	209.12	280.64	22.48	567.38	
1340	1	1	21	92	71.67	210.41	280.31	22.36	565.22	
1341	1	1	21	93	71.47	210.09	280.31	21.89	564.20	
1342	1	5	21	94	0.02	161.60	275.28	1016.03	550.60	
1343	1	8	22	10	43.86	217.23	280.47	548.28	416.40	
1344	1	1	22	11	72.80	211.06	292.96	22.42	595.19	
1345	1	10	22	12	71.80	215.28	348.91	27.20	768.95	
1346	1	10	22	13	67.94	214.63	343.72	25.73	767.23	
1347	1	10	22	14	72.43	216.58	365.45	23.67	784.86	
1348	1	10	22	15	72.34	219.50	384.26	23.71	798.28	
1349	1	10	22	16	72.24	219.01	384.10	24.07	811.66	
1350	1	10	22	17	67.61	217.87	376.64	33.23	810.69	
1351	1	10	22	18	72.10	216.90	368.70	24.29	810.75	
1352	1	10	22	19	71.99	216.25	362.37	24.45	810.59	
1353	1	5	22	20	0.02	145.71	281.61	1016.03	782.44	
1354	1	10	22	21	71.92	215.60	360.91	24.48	812.25	
1355	1	5	22	22	25.78	209.77	291.50	1015.71	795.57	
1356	1	5	22	23	0.02	163.55	284.04	1016.04	787.76	
1357	1	10	22	24	71.82	213.98	345.50	24.41	793.84	
1358	1	8	22	25	46.89	214.79	348.10	599.83	800.22	
1359	1	5	22	26	0.02	151.22	284.04	1016.03	780.70	
1360	1	5	22	27	31.43	209.60	291.34	1016.49	777.76	
1361	1	5	22	28	0.02	148.30	281.61	1016.02	763.66	
1362	1	10	22	29	69.70	213.01	331.88	24.58	772.41	
1363	1	10	22	30	71.53	212.85	327.34	24.29	764.79	
1364	1	10	22	31	71.49	212.68	322.80	24.30	762.41	
1365	1	5	22	32	0.02	152.36	281.93	1016.03	743.46	
1366	1	10	22	33	71.37	210.41	311.93	24.42	751.37	
1367	1	5	22	34	0.02	171.01	284.04	1016.04	735.21	
1368	1	10	22	35	71.34	210.41	302.69	24.50	743.44	
1369	1	5	22	36	0.02	161.76	282.58	1016.03	728.70	
1370	1	5	22	37	37.72	209.93	289.88	1016.02	724.74	
1371	1	8	22	38	41.92	209.93	290.69	873.19	702.34	
1372	1	5	22	39	0.02	157.38	282.91	1016.03	714.77	
1373	1	10	22	40	71.07	210.09	292.64	24.05	726.79	
1374	1	5	22	41	0.02	153.98	282.09	1016.03	701.27	
1375	1	10	22	42	71.20	209.93	290.85	23.97	717.39	
1376	1	10	22	43	71.17	209.60	289.23	24.07	699.60	
1377	1	10	22	44	71.15	208.95	287.28	24.23	678.12	
1378	1	10	22	45	71.11	208.79	285.82	24.32	667.92	
1379	1	10	22	46	71.10	208.95	286.15	24.29	659.09	
1380	1	5	22	47	0.02	150.73	277.55	1016.02	646.54	
1381	1	5	22	48	34.40	208.95	285.66	1015.94	656.01	
1382	1	10	22	49	71.00	208.95	284.85	24.53	649.79	
1383	1	10	22	50	71.14	208.47	285.18	24.09	660.41	
1384	1	10	22	51	64.59	209.44	286.96	65.25	677.53	
1385	1	5	22	52	0.02	141.65	279.66	1016.03	692.36	
1386	1	10	22	53	71.25	209.44	292.31	24.13	720.72	
1387	1	10	22	54	71.28	209.44	293.77	24.13	727.15	
1388	1	10	22	55	71.34	209.93	295.39	23.96	734.48	
1389	1	10	22	56	71.34	209.60	296.20	24.21	736.53	
1390	1	10	22	57	71.35	209.77	296.04	24.26	737.70	
1391	1	10	22	58	71.36	209.60	296.20	24.16	733.74	
1392	1	10	22	59	71.35	209.77	294.74	24.25	730.77	
1393	1	5	22	60	0.03	173.28	284.37	1016.03	725.20	
1394	1	10	22	61	71.38	209.12	294.26	24.40	731.53	
1395	1	10	22	62	71.35	209.12	293.45	24.28	726.63	
1396	1	10	22	63	71.34	209.44	291.01	24.23	713.15	
1397	1	10	22	64	71.34	209.60	288.74	24.16	698.07	
1398	1	10	22	65	71.34	208.95	287.77	24.04	680.49	
1399	1	10	22	66	71.28	208.47	286.15	24.03	664.76	
1400	1	10	22	67	71.27	209.28	285.34	23.89	653.21	
1401	1	10	22	68	71.29	208.47	284.37	23.76	642.84	
1402	1	10	22	69	71.23	208.95	284.69	23.64	638.86	
1403	1	10	22	70	71.20	209.28	283.88	23.86	632.03	
1404	1	10	22	71	71.20	209.44	283.07	23.73	620.08	
1405	1	10	22	72	71.17	209.28	283.23	23.76	618.08	
1406	1	10	22	73	71.18	209.28	281.93	23.47	602.81	
1407	1	1	22	74	71.12	209.12	282.42	23.38	598.93	
1408	1	8	22	75	47.32	209.60	282.09	772.89	590.10	
1409	1	1	22	76	71.13	208.95	281.61	23.24	590.24	
1410	1	1	22	77	71.18	208.79	281.45	23.20	580.78	
1411	1	1	22	78	71.11	208.95	281.12	23.29	583.54	
1412	1	1	22	79	71.08	208.95	280.80	23.30	578.99	
1413	1	1	22	80	71.06	209.44	281.28	23.53	576.93	
1414	1	1	22	81	68.27	208.79	281.12	24.90	578.65	
1415	1	5	22	82	0.02	162.41	275.77	1016.03	584.48	
1416	1	5	22	83	30.89	209.12	281.12	1016.01	587.29	
1417	1	1	22	84	71.21	208.95	280.80	22.96	576.12	
1418	1	1	22	85	71.37	208.79	281.45	22.99	579.25	
1419	1	1	22	86	71.41	209.28	280.96	22.81	575.86	
1420	1	1	22	87	64.02	208.95	280.31	22.77	576.09	
1421	1	1	22	88	71.61	209.12	281.28	22.85	573.02	
1422	1	1	22	89	71.51	208.95	280.64	23.29	576.33	
1423	1	1	22	90	63.41	210.09	280.31	91.47	571.00	
1424	1	1	22	91	71.30	209.60	279.34	22.58	566.25	
1425	1	1	22	92	71.95	208.95	279.66	22.35	558.24	
1426	1	1	22	93	72.10	210.09	279.66	21.99	554.09	
1427	1	1	22	94	71.65	210.90	279.34	21.60	548.96	
1428	1	1	22	95	62.53	210.25	279.66	78.66	533.92	
1429	1	5	23	9	14.75	124.30	211.87	1016.05	403.04	
1430	1	1	23	10	69.16	210.74	280.64	28.39	459.25	
1431	1	10	23	11	71.64	217.06	352.15	23.63	774.91	
1432	1	10	23	12	66.19	215.44	347.77	45.78	777.68	
1433	1	10	23	13	72.35	217.39	365.13	23.59	785.90	
1434	1	8	23	14	53.35	216.41	363.51	246.07	799.57	
1435	1	10	23	15	65.49	217.39	372.75	31.50	809.66	
1436	1	10	23	16	69.81	219.17	378.75	25.42	813.76	
1437	1	10	23	17	72.09	217.39	368.70	24.19	809.88	
1438	1	8	23	18	56.47	214.47	350.53	138.17	794.76	
1439	1	10	23	19	71.92	217.55	366.75	24.39	815.25	
1440	1	10	23	20	71.89	214.47	343.40	24.39	785.86	
1441	1	10	23	21	71.85	214.79	352.32	24.52	804.14	
1442	1	10	23	22	71.80	214.47	347.61	24.66	806.34	
1443	1	5	23	23	38.81	209.12	291.83	1016.13	792.18	
1444	1	10	23	24	71.67	214.31	344.86	24.52	799.70	
1445	1	10	23	25	71.47	214.95	345.18	24.40	792.52	
1446	1	10	23	26	71.67	214.95	349.56	24.06	793.75	
1447	1	10	23	27	71.63	215.28	346.15	24.03	787.33	
1448	1	5	23	28	0.02	163.38	283.55	1016.04	760.52	
1449	1	5	23	29	0.02	148.14	281.61	1016.02	753.98	
1450	1	8	23	30	53.78	212.85	324.10	263.07	765.43	
1451	1	10	23	31	71.44	212.20	316.48	24.35	758.27	
1452	1	10	23	32	71.41	211.39	313.72	24.36	753.96	
1453	1	10	23	33	71.40	211.55	311.77	24.36	751.38	
1454	1	5	23	34	0.02	155.76	282.42	1016.03	729.68	
1455	1	5	23	35	0.02	149.92	281.77	1016.03	728.57	
1456	1	10	23	36	71.25	209.44	295.07	24.35	732.34	
1457	1	5	23	37	33.48	209.93	289.72	1015.82	723.10	
1458	1	5	23	38	0.02	149.27	281.45	1016.04	711.92	
1459	1	5	23	39	0.02	152.68	281.28	1016.03	699.63	
1460	1	8	23	40	44.60	209.44	290.04	580.02	711.67	
1461	1	5	23	41	0.02	165.98	282.58	1016.03	701.58	
1462	1	5	23	42	0.03	170.84	283.72	1016.02	710.02	
1463	1	10	23	43	68.57	208.79	289.07	25.75	705.70	
1464	1	10	23	44	71.17	208.63	287.61	24.21	687.37	
1465	1	8	23	45	48.09	209.28	286.96	158.73	667.60	
1466	1	10	23	46	71.10	208.79	284.85	24.23	655.21	
1467	1	8	23	47	45.61	208.47	284.85	645.75	648.17	
1468	1	5	23	48	0.03	169.71	278.69	1016.02	637.71	
1469	1	5	23	49	0.02	164.03	278.20	1016.04	636.43	
1470	1	10	23	50	71.16	208.47	284.53	24.22	655.71	
1471	1	10	23	51	71.23	208.47	287.12	24.27	682.01	
1472	1	10	23	52	71.31	208.79	290.53	24.06	714.22	
1473	1	10	23	53	71.31	208.95	293.28	24.05	727.05	
1474	1	10	23	54	71.34	208.95	294.58	24.13	735.07	
1475	1	10	23	55	71.35	209.77	296.53	24.12	737.68	
1476	1	10	23	56	71.40	210.09	298.15	24.05	740.28	
1477	1	10	23	57	70.93	209.77	298.64	24.57	739.92	
1478	1	10	23	58	71.39	210.41	297.34	24.15	739.24	
1479	1	10	23	59	71.38	210.25	295.23	24.33	732.05	
1480	1	10	23	60	71.40	209.44	294.26	24.28	732.32	
1481	1	10	23	61	71.36	209.12	295.88	24.49	740.96	
1482	1	10	23	62	71.03	209.44	292.80	24.37	724.76	
1483	1	10	23	63	71.39	209.44	292.47	24.26	723.07	
1484	1	10	23	64	71.37	208.63	289.39	24.04	699.60	
1485	1	10	23	65	71.32	209.60	288.91	24.17	694.51	
1486	1	10	23	66	71.27	209.12	286.80	24.15	672.47	
1487	1	10	23	67	71.26	208.95	285.66	24.08	656.28	
1488	1	10	23	68	71.27	209.44	284.85	23.82	651.49	
1489	1	10	23	69	71.25	208.79	285.82	23.90	652.48	
1490	1	10	23	70	71.22	208.95	285.34	23.73	641.62	
1491	1	10	23	71	71.21	209.44	283.55	23.77	631.75	
1492	1	10	23	72	71.23	209.28	284.37	23.75	631.82	
1493	1	10	23	73	64.28	208.14	282.42	71.57	613.76	
1494	1	1	23	74	69.73	208.63	281.61	23.61	592.82	
1495	1	1	23	75	70.96	208.79	280.64	23.50	592.24	
1496	1	1	23	76	71.09	209.44	281.93	23.48	594.06	
1497	1	1	23	77	71.08	209.28	282.26	23.42	589.27	
1498	1	1	23	78	71.05	208.95	280.96	23.25	578.47	
1499	1	1	23	79	71.11	209.60	281.61	23.17	580.21	
1500	1	1	23	80	71.11	209.28	280.15	23.38	569.66	
1501	1	1	23	81	71.01	208.79	280.64	23.25	581.93	
1502	1	1	23	82	71.21	209.28	280.31	23.13	577.17	
1503	1	1	23	83	70.88	209.44	280.64	23.21	577.35	
1504	1	8	23	84	41.09	208.95	280.64	864.65	570.73	
1505	1	5	23	85	0.02	152.03	273.50	1016.03	566.51	
1506	1	1	23	86	70.98	209.77	279.99	22.95	564.90	
1507	1	1	23	87	71.40	208.79	279.66	22.84	564.67	
1508	1	1	23	88	71.49	209.28	279.99	22.84	567.46	
1509	1	8	23	89	61.59	209.12	280.64	107.58	565.65	
1510	1	1	23	90	71.65	209.12	280.80	22.54	561.96	
1511	1	1	23	91	71.87	209.77	279.50	22.44	560.24	
1512	1	1	23	92	71.73	209.44	277.23	22.13	513.97	
1513	1	1	23	93	71.92	209.60	279.34	22.19	542.25	
1514	1	1	23	94	72.14	208.95	279.18	21.70	532.38	
1515	1	1	23	95	72.30	209.77	278.36	21.24	526.85	
1516	1	1	23	96	68.14	210.58	278.69	34.95	513.03	
1517	1	5	24	8	0.91	76.30	148.79	1016.01	355.23	
1518	1	1	24	9	72.51	212.20	278.04	20.07	418.17	
1519	1	10	24	10	72.62	214.95	332.04	22.69	763.02	
1520	1	10	24	11	67.20	216.58	359.61	39.47	782.31	
1521	1	10	24	12	72.48	216.09	359.61	23.27	780.43	
1522	1	10	24	13	72.37	217.87	372.43	23.64	792.94	
1523	1	10	24	14	72.24	216.90	367.07	23.92	803.58	
1524	1	10	24	15	67.46	218.20	376.32	32.79	808.90	
1525	1	10	24	16	72.11	216.41	358.80	23.94	803.75	
1526	1	10	24	17	72.00	215.93	358.96	24.28	802.72	
1527	1	10	24	18	71.95	215.60	362.53	24.38	812.85	
1528	1	5	24	19	36.99	208.47	290.69	1014.37	794.81	
1529	1	5	24	20	0.11	182.52	282.42	1016.03	791.60	
1530	1	5	24	21	0.01	48.08	258.90	1016.03	772.52	
1531	1	10	24	22	71.76	214.31	352.96	24.52	809.14	
1532	1	10	24	23	71.71	214.63	348.91	24.44	806.03	
1533	1	10	24	24	71.65	213.50	342.26	24.60	792.60	
1534	1	10	24	25	71.64	213.98	340.64	24.42	791.56	
1535	1	10	24	26	71.62	214.14	339.18	24.16	790.44	
1536	1	8	24	27	51.51	215.12	340.48	303.65	784.05	
1537	1	10	24	28	71.50	213.66	335.61	24.28	773.93	
1538	1	5	24	29	0.02	166.47	282.58	1016.03	749.55	
1539	1	5	24	30	0.02	160.30	283.39	1016.03	746.45	
1540	1	8	24	31	43.53	211.87	320.53	704.99	757.19	
1541	1	10	24	32	71.30	211.55	311.12	24.47	749.87	
1542	1	8	24	33	50.89	210.74	306.91	395.91	745.46	
1543	1	5	24	34	0.02	155.60	282.42	1016.03	728.64	
1544	1	5	24	35	0.02	155.92	282.91	1016.03	722.65	
1545	1	5	24	36	0.02	161.76	283.55	1016.04	716.53	
1546	1	10	24	37	71.18	210.41	291.83	24.12	717.45	
1547	1	10	24	38	71.13	209.44	290.20	23.95	710.76	
1548	1	5	24	39	0.02	153.82	281.45	1016.04	694.99	
1549	1	8	24	40	41.43	209.77	289.07	882.04	701.56	
1550	1	8	24	41	42.62	209.77	290.04	461.73	708.85	
1551	1	10	24	42	71.17	209.60	291.34	24.17	716.09	
1552	1	8	24	43	42.85	210.09	289.72	721.75	708.72	
1553	1	10	24	44	71.15	208.47	286.47	24.25	684.11	
1554	1	5	24	45	0.02	147.00	278.20	1016.04	658.41	
1555	1	10	24	46	71.16	207.98	284.37	24.27	651.31	
1556	1	10	24	47	71.11	209.44	284.04	24.29	637.95	
1557	1	5	24	48	0.02	160.46	277.88	1016.04	637.03	
1558	1	5	24	49	0.02	153.98	276.91	1016.04	639.11	
1559	1	10	24	50	71.24	208.14	285.99	24.35	668.99	
1560	1	10	24	51	71.24	209.12	287.61	24.25	688.43	
1561	1	10	24	52	71.29	209.28	291.50	24.22	722.16	
1562	1	5	24	53	32.42	210.09	290.37	1016.03	722.86	
1563	1	10	24	54	71.41	210.25	295.88	24.01	738.02	
1564	1	10	24	55	71.41	209.60	298.64	24.21	739.63	
1565	1	10	24	56	71.42	209.93	299.12	24.17	742.88	
1566	1	10	24	57	71.43	209.60	300.10	24.28	744.22	
1567	1	10	24	58	71.41	209.93	298.31	24.30	741.54	
1568	1	10	24	59	71.46	209.93	299.29	24.28	743.67	
1569	1	10	24	60	71.43	209.12	296.20	24.34	732.99	
1570	1	10	24	61	71.43	209.93	295.07	24.20	734.30	
1571	1	10	24	62	71.41	210.25	295.39	24.34	736.90	
1572	1	10	24	63	71.41	209.28	292.47	24.14	723.49	
1573	1	10	24	64	71.37	209.93	290.69	24.20	708.49	
1574	1	10	24	65	71.35	209.77	290.04	24.17	699.94	
1575	1	10	24	66	71.13	209.60	288.42	24.08	686.04	
1576	1	10	24	67	71.28	208.63	285.99	23.98	661.01	
1577	1	10	24	68	71.25	208.47	286.31	24.00	653.62	
1578	1	10	24	69	71.25	209.44	284.85	23.76	648.18	
1579	1	10	24	70	71.22	209.28	285.18	23.76	652.21	
1580	1	10	24	71	71.27	209.12	285.50	23.62	641.85	
1581	1	5	24	72	19.99	209.93	289.88	1016.26	699.76	
1582	1	10	24	73	71.13	208.79	283.07	23.74	615.18	
1583	1	1	24	74	71.12	209.12	282.09	23.67	597.17	
1584	1	1	24	75	71.10	208.79	282.74	23.48	595.14	
1585	1	1	24	76	71.08	209.44	281.45	23.51	594.36	
1586	1	1	24	77	71.05	208.79	281.77	23.52	587.58	
1587	1	1	24	78	71.11	208.79	280.64	23.44	576.04	
1588	1	1	24	79	71.04	208.79	280.80	23.23	580.42	
1589	1	8	24	80	61.08	208.95	280.47	108.98	567.45	
1590	1	5	24	81	0.02	169.55	274.31	1016.04	558.62	
1591	1	1	24	82	71.12	208.79	281.12	23.27	574.90	
1592	1	5	24	83	0.02	171.33	275.77	1016.03	565.86	
1593	1	1	24	84	71.17	208.95	280.15	23.15	567.76	
1594	1	1	24	85	71.23	209.28	280.15	22.97	560.97	
1595	1	1	24	86	71.28	209.60	279.01	22.79	553.05	
1596	1	1	24	87	71.36	210.09	279.18	22.84	556.00	
1597	1	1	24	88	71.29	209.60	278.36	22.59	528.79	
1598	1	5	24	89	0.02	171.98	275.28	1016.03	552.76	
1599	1	1	24	90	71.65	209.12	279.99	22.53	555.74	
1600	1	5	24	91	0.02	151.38	273.01	1016.03	548.24	
1601	1	1	24	92	71.80	209.60	279.99	22.39	547.29	
1602	1	1	24	93	70.44	209.28	278.36	26.58	533.70	
1603	1	1	24	94	69.57	209.93	277.72	22.87	519.01	
1604	1	1	24	95	72.12	210.41	277.39	21.46	511.59	
1605	1	1	24	96	72.27	210.09	277.07	20.99	506.39	
1606	1	5	25	8	36.32	213.17	279.50	1016.06	416.00	
1607	1	8	25	9	62.27	211.55	292.64	105.14	560.63	
1608	1	10	25	10	72.66	217.55	366.10	22.66	785.25	
1609	1	10	25	11	68.93	219.01	376.80	29.19	792.93	
1610	1	5	25	12	0.02	161.60	282.91	1016.04	779.92	
1611	1	10	25	13	72.12	216.74	366.10	24.15	799.87	
1612	1	10	25	14	70.25	216.74	361.07	28.69	804.58	
1613	1	10	25	15	72.11	217.71	375.67	24.06	821.45	
1614	1	10	25	16	72.05	218.20	371.78	23.91	806.63	
